epoch,epoch_time,lr-AdamW,step,train_loss,val_bits_per_spike,val_fr_corr,val_loss,val_r2
0,,,1174,0.466606080532074,,,,
,,5.068881428581422e-06,1175,,,,,
0,,,1175,0.46129757165908813,,,,
,,5.0706947783289214e-06,1176,,,,,
0,,,1176,0.48350661993026733,,,,
,,5.072509647591932e-06,1177,,,,,
0,,,1177,0.488467812538147,,,,
,,5.074326036311717e-06,1178,,,,,
0,,,1178,0.47127920389175415,,,,
,,5.076143944429418e-06,1179,,,,,
0,,,1179,0.4767517149448395,,,,
,,5.077963371886204e-06,1180,,,,,
0,,,1180,0.5056108832359314,,,,
,,5.0797843186231606e-06,1181,,,,,
0,,,1181,0.4593883752822876,,,,
,,5.081606784581308e-06,1182,,,,,
0,,,1182,0.4807440936565399,,,,
,,5.08343076970168e-06,1183,,,,,
0,,,1183,0.4786258339881897,,,,
,,5.085256273925173e-06,1184,,,,,
0,,,1184,0.4414922297000885,,,,
,,5.087083297192698e-06,1185,,,,,
0,,,1185,0.49321335554122925,,,,
,,5.088911839445085e-06,1186,,,,,
0,,,1186,0.5571488738059998,,,,
,,5.0907419006231505e-06,1187,,,,,
0,,,1187,0.5211682319641113,,,,
,,5.092573480667642e-06,1188,,,,,
0,,,1188,0.4438803195953369,,,,
,,5.094406579519227e-06,1189,,,,,
0,,,1189,0.4706156849861145,,,,
,,5.096241197118573e-06,1190,,,,,
0,,,1190,0.4908148944377899,,,,
,,5.098077333406278e-06,1191,,,,,
0,,,1191,0.523933470249176,,,,
,,5.099914988322888e-06,1192,,,,,
0,,,1192,0.48083895444869995,,,,
,,5.10175416180888e-06,1193,,,,,
0,,,1193,0.5641660690307617,,,,
,,5.103594853804718e-06,1194,,,,,
0,,,1194,0.551939070224762,,,,
,,5.105437064250812e-06,1195,,,,,
0,,,1195,0.5261635780334473,,,,
,,5.107280793087516e-06,1196,,,,,
0,,,1196,0.4478517472743988,,,,
,,5.109126040255118e-06,1197,,,,,
0,,,1197,0.49813756346702576,,,,
,,5.110972805693866e-06,1198,,,,,
0,,,1198,0.49508020281791687,,,,
,,5.112821089343992e-06,1199,,,,,
0,,,1199,0.4578688144683838,,,,
,,5.114670891145622e-06,1200,,,,,
0,,,1200,0.4856557548046112,,,,
,,5.11652221103888e-06,1201,,,,,
0,,,1201,0.4722905158996582,,,,
,,5.11837504896381e-06,1202,,,,,
0,,,1202,0.554793119430542,,,,
,,5.120229404860429e-06,1203,,,,,
0,,,1203,0.4959961473941803,,,,
,,5.122085278668685e-06,1204,,,,,
0,,,1204,0.496842622756958,,,,
,,5.1239426703285e-06,1205,,,,,
0,,,1205,0.412831574678421,,,,
,,5.125801579779714e-06,1206,,,,,
0,,,1206,0.5343397259712219,,,,
,,5.127662006962168e-06,1207,,,,,
0,,,1207,0.4939456284046173,,,,
,,5.1295239518155936e-06,1208,,,,,
0,,,1208,0.5066297650337219,,,,
,,5.1313874142797225e-06,1209,,,,,
0,,,1209,0.5545468330383301,,,,
,,5.133252394294192e-06,1210,,,,,
0,,,1210,0.49805349111557007,,,,
,,5.135118891798652e-06,1211,,,,,
0,,,1211,0.5135610699653625,,,,
,,5.136986906732646e-06,1212,,,,,
0,,,1212,0.4776463806629181,,,,
,,5.138856439035702e-06,1213,,,,,
0,,,1213,0.37324681878089905,,,,
,,5.1407274886472665e-06,1214,,,,,
0,,,1214,0.39690449833869934,,,,
,,5.142600055506774e-06,1215,,,,,
0,,,1215,0.523356556892395,,,,
,,5.144474139553591e-06,1216,,,,,
0,,,1216,0.4411126673221588,,,,
,,5.146349740727042e-06,1217,,,,,
0,,,1217,0.45668596029281616,,,,
,,5.148226858966371e-06,1218,,,,,
0,,,1218,0.4854622781276703,,,,
,,5.150105494210823e-06,1219,,,,,
0,,,1219,0.49102669954299927,,,,
,,5.151985646399587e-06,1220,,,,,
0,,,1220,0.4784467816352844,,,,
,,5.153867315471744e-06,1221,,,,,
0,,,1221,0.5266082286834717,,,,
,,5.15575050136639e-06,1222,,,,,
0,,,1222,0.48760277032852173,,,,
,,5.157635204022538e-06,1223,,,,,
0,,,1223,0.4899108409881592,,,,
,,5.159521423379201e-06,1224,,,,,
0,,,1224,0.48724111914634705,,,,
,,5.161409159375245e-06,1225,,,,,
0,,,1225,0.4973846673965454,,,,
,,5.1632984119496015e-06,1226,,,,,
0,,,1226,0.4394678473472595,,,,
,,5.165189181041081e-06,1227,,,,,
0,,,1227,0.4594264030456543,,,,
,,5.167081466588439e-06,1228,,,,,
0,,,1228,0.5593420267105103,,,,
,,5.168975268530433e-06,1229,,,,,
0,,,1229,0.479198694229126,,,,
,,5.1708705868057364e-06,1230,,,,,
0,,,1230,0.5321053266525269,,,,
,,5.172767421352984e-06,1231,,,,,
0,,,1231,0.49057891964912415,,,,
,,5.174665772110756e-06,1232,,,,,
0,,,1232,0.4952409863471985,,,,
,,5.176565639017578e-06,1233,,,,,
0,,,1233,0.43977034091949463,,,,
,,5.178467022011948e-06,1234,,,,,
0,,,1234,0.4511670768260956,,,,
,,5.180369921032297e-06,1235,,,,,
0,,,1235,0.5043618083000183,,,,
,,5.182274336017003e-06,1236,,,,,
0,,,1236,0.39693284034729004,,,,
,,5.184180266904414e-06,1237,,,,,
0,,,1237,0.4882792830467224,,,,
,,5.186087713632812e-06,1238,,,,,
0,,,1238,0.5273773074150085,,,,
,,5.187996676140439e-06,1239,,,,,
0,,,1239,0.49342745542526245,,,,
,,5.1899071543654816e-06,1240,,,,,
0,,,1240,0.39202043414115906,,,,
,,5.1918191482460855e-06,1241,,,,,
0,,,1241,0.493716835975647,,,,
,,5.193732657720343e-06,1242,,,,,
0,,,1242,0.4957149624824524,,,,
,,5.1956476827262925e-06,1243,,,,,
0,,,1243,0.4541604816913605,,,,
,,5.1975642232019305e-06,1244,,,,,
0,,,1244,0.49563565850257874,,,,
,,5.1994822790852e-06,1245,,,,,
0,,,1245,0.547624945640564,,,,
,,5.2014018503139905e-06,1246,,,,,
0,,,1246,0.4077066481113434,,,,
,,5.2033229368261764e-06,1247,,,,,
0,,,1247,0.4721921682357788,,,,
,,5.205245538559525e-06,1248,,,,,
0,,,1248,0.5080285668373108,,,,
,,5.207169655451789e-06,1249,,,,,
0,,,1249,0.4782008230686188,,,,
,,5.209095287440682e-06,1250,,,,,
0,,,1250,0.497010737657547,,,,
,,5.2110224344638204e-06,1251,,,,,
0,,,1251,0.42489132285118103,,,,
,,5.21295109645885e-06,1252,,,,,
0,,,1252,0.46406155824661255,,,,
,,5.214881273363307e-06,1253,,,,,
0,,,1253,0.49985671043395996,,,,
,,5.216812965114673e-06,1254,,,,,
0,,,1254,0.4430379569530487,,,,
,,5.218746171650445e-06,1255,,,,,
0,,,1255,0.5259581804275513,,,,
,,5.220680892907982e-06,1256,,,,,
0,,,1256,0.45225533843040466,,,,
,,5.222617128824671e-06,1257,,,,,
0,,,1257,0.48266565799713135,,,,
,,5.224554879337806e-06,1258,,,,,
0,,,1258,0.49080684781074524,,,,
,,5.226494144384638e-06,1259,,,,,
0,,,1259,0.44111013412475586,,,,
,,5.2284349239024055e-06,1260,,,,,
0,,,1260,0.4936459958553314,,,,
,,5.230377217828224e-06,1261,,,,,
0,,,1261,0.5243374705314636,,,,
,,5.232321026099252e-06,1262,,,,,
0,,,1262,0.4590442180633545,,,,
,,5.234266348652522e-06,1263,,,,,
0,,,1263,0.4620298147201538,,,,
,,5.236213185425044e-06,1264,,,,,
0,,,1264,0.4804382920265198,,,,
,,5.238161536353812e-06,1265,,,,,
0,,,1265,0.5410477519035339,,,,
,,5.240111401375697e-06,1266,,,,,
0,,,1266,0.49081581830978394,,,,
,,5.2420627804276e-06,1267,,,,,
0,,,1267,0.5575516223907471,,,,
,,5.2440156734463115e-06,1268,,,,,
0,,,1268,0.4690907597541809,,,,
,,5.245970080368622e-06,1269,,,,,
0,,,1269,0.4824501872062683,,,,
,,5.247926001131242e-06,1270,,,,,
0,,,1270,0.4322967529296875,,,,
,,5.249883435670826e-06,1271,,,,,
0,,,1271,0.5161723494529724,,,,
,,5.251842383924017e-06,1272,,,,,
0,,,1272,0.5117765069007874,,,,
,,5.253802845827388e-06,1273,,,,,
0,,,1273,0.47010186314582825,,,,
,,5.255764821317433e-06,1274,,,,,
0,,,1274,0.535830557346344,,,,
,,5.2577283103306445e-06,1275,,,,,
0,,,1275,0.4855458736419678,,,,
,,5.259693312803474e-06,1276,,,,,
0,,,1276,0.49126118421554565,,,,
,,5.2616598286722396e-06,1277,,,,,
0,,,1277,0.4583349823951721,,,,
,,5.263627857873311e-06,1278,,,,,
0,,,1278,0.5063996911048889,,,,
,,5.265597400342951e-06,1279,,,,,
0,,,1279,0.5318477153778076,,,,
,,5.267568456017395e-06,1280,,,,,
0,,,1280,0.4576660394668579,,,,
,,5.269541024832797e-06,1281,,,,,
0,,,1281,0.42909976840019226,,,,
,,5.271515106725324e-06,1282,,,,,
0,,,1282,0.5216925740242004,,,,
,,5.273490701631037e-06,1283,,,,,
0,,,1283,0.5032948851585388,,,,
,,5.275467809485966e-06,1284,,,,,
0,,,1284,0.4576723575592041,,,,
,,5.277446430226117e-06,1285,,,,,
0,,,1285,0.4856693148612976,,,,
,,5.2794265637874e-06,1286,,,,,
0,,,1286,0.5478291511535645,,,,
,,5.281408210105698e-06,1287,,,,,
0,,,1287,0.5423486232757568,,,,
,,5.2833913691168664e-06,1288,,,,,
0,,,1288,0.4598848223686218,,,,
,,5.285376040756708e-06,1289,,,,,
0,,,1289,0.4449806213378906,,,,
,,5.287362224960901e-06,1290,,,,,
0,,,1290,0.49108991026878357,,,,
,,5.289349921665208e-06,1291,,,,,
0,,,1291,0.4909037947654724,,,,
,,5.291339130805212e-06,1292,,,,,
0,,,1292,0.46707984805107117,,,,
,,5.2933298523165405e-06,1293,,,,,
0,,,1293,0.4992479979991913,,,,
,,5.295322086134723e-06,1294,,,,,
0,,,1294,0.5494596362113953,,,,
,,5.297315832195236e-06,1295,,,,,
0,,,1295,0.5317553281784058,,,,
,,5.2993110904335695e-06,1296,,,,,
0,,,1296,0.49502602219581604,,,,
,,5.3013078607850645e-06,1297,,,,,
0,,,1297,0.5163341760635376,,,,
,,5.303306143185116e-06,1298,,,,,
0,,,1298,0.543158233165741,,,,
,,5.305305937568984e-06,1299,,,,,
0,,,1299,0.4875592291355133,,,,
,,5.307307243871941e-06,1300,,,,,
0,,,1300,0.5364393591880798,,,,
,,5.3093100620291926e-06,1301,,,,,
0,,,1301,0.4502542018890381,,,,
,,5.3113143919758765e-06,1302,,,,,
0,,,1302,0.5102277398109436,,,,
,,5.31332023364709e-06,1303,,,,,
0,,,1303,0.5090962648391724,,,,
,,5.315327586977875e-06,1304,,,,,
0,,,1304,0.49158623814582825,,,,
,,5.317336451903274e-06,1305,,,,,
0,,,1305,0.4931606352329254,,,,
,,5.3193468283582366e-06,1306,,,,,
0,,,1306,0.5203356146812439,,,,
,,5.321358716277628e-06,1307,,,,,
0,,,1307,0.5153807401657104,,,,
,,5.323372115596342e-06,1308,,,,,
0,,,1308,0.47899311780929565,,,,
,,5.325387026249178e-06,1309,,,,,
0,,,1309,0.4979081153869629,,,,
,,5.327403448170893e-06,1310,,,,,
0,,,1310,0.5527013540267944,,,,
,,5.329421381296205e-06,1311,,,,,
0,,,1311,0.4992791712284088,,,,
,,5.331440825559751e-06,1312,,,,,
0,,,1312,0.5053903460502625,,,,
,,5.333461780896194e-06,1313,,,,,
0,,,1313,0.5485107898712158,,,,
,,5.335484247240047e-06,1314,,,,,
0,,,1314,0.5137882828712463,,,,
,,5.337508224525852e-06,1315,,,,,
0,,,1315,0.5064550042152405,,,,
,,5.339533712688056e-06,1316,,,,,
0,,,1316,0.5244975090026855,,,,
,,5.341560711661091e-06,1317,,,,,
0,,,1317,0.47839245200157166,,,,
,,5.343589221379322e-06,1318,,,,,
0,,,1318,0.5539587736129761,,,,
,,5.345619241777088e-06,1319,,,,,
0,,,1319,0.5218325257301331,,,,
,,5.347650772788618e-06,1320,,,,,
0,,,1320,0.4781084954738617,,,,
,,5.349683814348169e-06,1321,,,,,
0,,,1321,0.5912837386131287,,,,
,,5.351718366389889e-06,1322,,,,,
0,,,1322,0.5083233118057251,,,,
,,5.353754428847926e-06,1323,,,,,
0,,,1323,0.504345715045929,,,,
,,5.355792001656334e-06,1324,,,,,
0,,,1324,0.44914016127586365,,,,
,,5.3578310847491255e-06,1325,,,,,
0,,,1325,0.5027517676353455,,,,
,,5.359871678060327e-06,1326,,,,,
0,,,1326,0.40883734822273254,,,,
,,5.361913781523828e-06,1327,,,,,
0,,,1327,0.46326449513435364,,,,
,,5.363957395073508e-06,1328,,,,,
0,,,1328,0.5049120187759399,,,,
,,5.366002518643201e-06,1329,,,,,
0,,,1329,0.5182306170463562,,,,
,,5.368049152166705e-06,1330,,,,,
0,,,1330,0.5171385407447815,,,,
,,5.370097295577747e-06,1331,,,,,
0,,,1331,0.5163056254386902,,,,
,,5.372146948810002e-06,1332,,,,,
0,,,1332,0.4729801118373871,,,,
,,5.374198111797102e-06,1333,,,,,
0,,,1333,0.42417290806770325,,,,
,,5.37625078447264e-06,1334,,,,,
0,,,1334,0.4514814019203186,,,,
,,5.378304966770128e-06,1335,,,,,
0,,,1335,0.48919185996055603,,,,
,,5.380360658623103e-06,1336,,,,,
0,,,1336,0.4609759449958801,,,,
,,5.38241785996497e-06,1337,,,,,
0,,,1337,0.46854954957962036,,,,
,,5.3844765707291296e-06,1338,,,,,
0,,,1338,0.42491480708122253,,,,
,,5.386536790848918e-06,1339,,,,,
0,,,1339,0.4284239113330841,,,,
,,5.38859852025763e-06,1340,,,,,
0,,,1340,0.46460044384002686,,,,
,,5.390661758888519e-06,1341,,,,,
0,,,1341,0.5243334174156189,,,,
,,5.392726506674758e-06,1342,,,,,
0,,,1342,0.47295841574668884,,,,
,,5.394792763549505e-06,1343,,,,,
0,,,1343,0.44573894143104553,,,,
,,5.396860529445865e-06,1344,,,,,
0,,,1344,0.46142032742500305,,,,
,,5.398929804296875e-06,1345,,,,,
0,,,1345,0.4806724190711975,,,,
,,5.401000588035532e-06,1346,,,,,
0,,,1346,0.45132893323898315,,,,
,,5.403072880594791e-06,1347,,,,,
0,,,1347,0.4871688485145569,,,,
,,5.4051466819075665e-06,1348,,,,,
0,,,1348,0.5354993939399719,,,,
,,5.407221991906693e-06,1349,,,,,
0,,,1349,0.4840563237667084,,,,
,,5.409298810524977e-06,1350,,,,,
0,,,1350,0.5067462921142578,,,,
,,5.4113771376951844e-06,1351,,,,,
0,,,1351,0.5296907424926758,,,,
,,5.413456973350013e-06,1352,,,,,
0,,,1352,0.43872812390327454,,,,
,,5.415538317422107e-06,1353,,,,,
0,,,1353,0.4674791991710663,,,,
,,5.41762116984411e-06,1354,,,,,
0,,,1354,0.3987274765968323,,,,
,,5.419705530548545e-06,1355,,,,,
0,,,1355,0.5101936459541321,,,,
,,5.421791399467946e-06,1356,,,,,
0,,,1356,0.46933045983314514,,,,
,,5.423878776534768e-06,1357,,,,,
0,,,1357,0.4716390371322632,,,,
,,5.4259676616814386e-06,1358,,,,,
0,,,1358,0.5464450716972351,,,,
,,5.428058054840289e-06,1359,,,,,
0,,,1359,0.5723344683647156,,,,
,,5.430149955943666e-06,1360,,,,,
0,,,1360,0.4869069457054138,,,,
,,5.432243364923806e-06,1361,,,,,
0,,,1361,0.4693756401538849,,,,
,,5.43433828171296e-06,1362,,,,,
0,,,1362,0.40766382217407227,,,,
,,5.436434706243272e-06,1363,,,,,
0,,,1363,0.4726921319961548,,,,
,,5.438532638446869e-06,1364,,,,,
0,,,1364,0.5150930285453796,,,,
,,5.44063207825584e-06,1365,,,,,
0,,,1365,0.4982910454273224,,,,
,,5.442733025602192e-06,1366,,,,,
0,,,1366,0.49710655212402344,,,,
,,5.444835480417906e-06,1367,,,,,
0,,,1367,0.44619235396385193,,,,
,,5.446939442634878e-06,1368,,,,,
0,,,1368,0.5004879832267761,,,,
,,5.449044912185023e-06,1369,,,,,
0,,,1369,0.49899035692214966,,,,
,,5.451151889000142e-06,1370,,,,,
0,,,1370,0.5324454307556152,,,,
,,5.453260373012041e-06,1371,,,,,
0,,,1371,0.5306572914123535,,,,
,,5.455370364152427e-06,1372,,,,,
0,,,1372,0.45227375626564026,,,,
,,5.457481862352983e-06,1373,,,,,
0,,,1373,0.4743291437625885,,,,
,,5.459594867545335e-06,1374,,,,,
0,,,1374,0.4116155803203583,,,,
,,5.4617093796610855e-06,1375,,,,,
0,,,1375,0.4703913927078247,,,,
,,5.4638253986317656e-06,1376,,,,,
0,,,1376,0.45561251044273376,,,,
,,5.465942924388854e-06,1377,,,,,
0,,,1377,0.4602934718132019,,,,
,,5.468061956863789e-06,1378,,,,,
0,,,1378,0.5009404420852661,,,,
,,5.470182495987953e-06,1379,,,,,
0,,,1379,0.5353646278381348,,,,
,,5.47230454169269e-06,1380,,,,,
0,,,1380,0.4934197962284088,,,,
,,5.474428093909302e-06,1381,,,,,
0,,,1381,0.42964884638786316,,,,
,,5.47655315256901e-06,1382,,,,,
0,,,1382,0.4128745198249817,,,,
,,5.478679717603035e-06,1383,,,,,
0,,,1383,0.46858644485473633,,,,
,,5.4808077889424885e-06,1384,,,,,
0,,,1384,0.521820068359375,,,,
,,5.482937366518484e-06,1385,,,,,
0,,,1385,0.49874916672706604,,,,
,,5.485068450262066e-06,1386,,,,,
0,,,1386,0.4689446687698364,,,,
,,5.4872010401042385e-06,1387,,,,,
0,,,1387,0.5098831653594971,,,,
,,5.4893351359759516e-06,1388,,,,,
0,,,1388,0.44347700476646423,,,,
,,5.491470737808087e-06,1389,,,,,
0,,,1389,0.5193055272102356,,,,
,,5.493607845531514e-06,1390,,,,,
0,,,1390,0.4384204149246216,,,,
,,5.495746459077019e-06,1391,,,,,
0,,,1391,0.4197670817375183,,,,
,,5.4978865783753895e-06,1392,,,,,
0,,,1392,0.461465984582901,,,,
,,5.500028203357291e-06,1393,,,,,
0,,,1393,0.4564909040927887,,,,
,,5.502171333953402e-06,1394,,,,,
0,,,1394,0.4728410243988037,,,,
,,5.504315970094334e-06,1395,,,,,
0,,,1395,0.5076102614402771,,,,
,,5.50646211171063e-06,1396,,,,,
0,,,1396,0.5625798106193542,,,,
,,5.50860975873282e-06,1397,,,,,
0,,,1397,0.5034213066101074,,,,
,,5.5107589110913385e-06,1398,,,,,
0,,,1398,0.48645657300949097,,,,
,,5.512909568716634e-06,1399,,,,,
0,,,1399,0.4917605519294739,,,,
,,5.515061731539033e-06,1400,,,,,
0,,,1400,0.44651105999946594,,,,
,,5.5172153994888896e-06,1401,,,,,
0,,,1401,0.5547176003456116,,,,
,,5.519370572496435e-06,1402,,,,,
0,,,1402,0.5304358005523682,,,,
,,5.5215272504919e-06,1403,,,,,
0,,,1403,0.3704844117164612,,,,
,,5.5236854334054765e-06,1404,,,,,
0,,,1404,0.4644143581390381,,,,
,,5.525845121167247e-06,1405,,,,,
0,,,1405,0.4685434401035309,,,,
,,5.528006313707307e-06,1406,,,,,
0,,,1406,0.4808822572231293,,,,
,,5.530169010955685e-06,1407,,,,,
0,,,1407,0.4727320373058319,,,,
,,5.532333212842342e-06,1408,,,,,
0,,,1408,0.43563997745513916,,,,
,,5.534498919297198e-06,1409,,,,,
0,,,1409,0.5635684728622437,,,,
,,5.5366661302501445e-06,1410,,,,,
0,,,1410,0.4514297544956207,,,,
,,5.538834845630994e-06,1411,,,,,
0,,,1411,0.45083004236221313,,,,
,,5.541005065369544e-06,1412,,,,,
0,,,1412,0.5456352233886719,,,,
,,5.5431767893955255e-06,1413,,,,,
0,,,1413,0.456529438495636,,,,
,,5.5453500176386e-06,1414,,,,,
0,,,1414,0.49094483256340027,,,,
,,5.547524750028416e-06,1415,,,,,
0,,,1415,0.47685179114341736,,,,
,,5.549700986494569e-06,1416,,,,,
0,,,1416,0.46368497610092163,,,,
,,5.551878726966545e-06,1417,,,,,
0,,,1417,0.4760895073413849,,,,
,,5.554057971373898e-06,1418,,,,,
0,,,1418,0.4776618480682373,,,,
,,5.556238719646046e-06,1419,,,,,
0,,,1419,0.529288113117218,,,,
,,5.55842097171234e-06,1420,,,,,
0,,,1420,0.470785915851593,,,,
,,5.560604727502172e-06,1421,,,,,
0,,,1421,0.5182786583900452,,,,
,,5.562789986944796e-06,1422,,,,,
0,,,1422,0.4600575566291809,,,,
,,5.5649767499694965e-06,1423,,,,,
0,,,1423,0.44178783893585205,,,,
,,5.567165016505434e-06,1424,,,,,
0,,,1424,0.549359917640686,,,,
,,5.569354786481769e-06,1425,,,,,
0,,,1425,0.5222070217132568,,,,
,,5.571546059827582e-06,1426,,,,,
0,,,1426,0.537287175655365,,,,
,,5.573738836471952e-06,1427,,,,,
0,,,1427,0.5141200423240662,,,,
,,5.575933116343877e-06,1428,,,,,
0,,,1428,0.49082112312316895,,,,
,,5.5781288993722616e-06,1429,,,,,
0,,,1429,0.4173216223716736,,,,
,,5.580326185486062e-06,1430,,,,,
0,,,1430,0.5190906524658203,,,,
,,5.5825249746141155e-06,1431,,,,,
0,,,1431,0.48376622796058655,,,,
,,5.584725266685229e-06,1432,,,,,
0,,,1432,0.4307395815849304,,,,
,,5.586927061628145e-06,1433,,,,,
0,,,1433,0.43419915437698364,,,,
,,5.589130359371603e-06,1434,,,,,
0,,,1434,0.538396418094635,,,,
,,5.5913351598442355e-06,1435,,,,,
0,,,1435,0.4916079342365265,,,,
,,5.593541462974662e-06,1436,,,,,
0,,,1436,0.47193244099617004,,,,
,,5.595749268691447e-06,1437,,,,,
0,,,1437,0.4783448278903961,,,,
,,5.5979585769230864e-06,1438,,,,,
0,,,1438,0.4788786470890045,,,,
,,5.600169387598078e-06,1439,,,,,
0,,,1439,0.49330636858940125,,,,
,,5.602381700644824e-06,1440,,,,,
0,,,1440,0.4637435972690582,,,,
,,5.604595515991672e-06,1441,,,,,
0,,,1441,0.45585957169532776,,,,
,,5.606810833566983e-06,1442,,,,,
0,,,1442,0.4743998348712921,,,,
,,5.609027653298996e-06,1443,,,,,
0,,,1443,0.42513635754585266,,,,
,,5.611245975115938e-06,1444,,,,,
0,,,1444,0.46344953775405884,,,,
,,5.6134657989459795e-06,1445,,,,,
0,,,1445,0.48724666237831116,,,,
,,5.615687124717252e-06,1446,,,,,
0,,,1446,0.4884878993034363,,,,
,,5.617909952357846e-06,1447,,,,,
0,,,1447,0.38623371720314026,,,,
,,5.62013428179577e-06,1448,,,,,
0,,,1448,0.4802717864513397,,,,
,,5.622360112958992e-06,1449,,,,,
0,,,1449,0.4358002245426178,,,,
,,5.6245874457754675e-06,1450,,,,,
0,,,1450,0.5267302393913269,,,,
,,5.62681628017307e-06,1451,,,,,
0,,,1451,0.5023261308670044,,,,
,,5.629046616079632e-06,1452,,,,,
0,,,1452,0.5042294263839722,,,,
,,5.6312784534229314e-06,1453,,,,,
0,,,1453,0.46767446398735046,,,,
,,5.633511792130707e-06,1454,,,,,
0,,,1454,0.5398773550987244,,,,
,,5.635746632130629e-06,1455,,,,,
0,,,1455,0.5002451539039612,,,,
,,5.637982973350381e-06,1456,,,,,
0,,,1456,0.4475391209125519,,,,
,,5.640220815717525e-06,1457,,,,,
0,,,1457,0.5013288855552673,,,,
,,5.642460159159594e-06,1458,,,,,
0,,,1458,0.4275487959384918,,,,
,,5.644701003604084e-06,1459,,,,,
0,,,1459,0.44504985213279724,,,,
,,5.646943348978461e-06,1460,,,,,
0,,,1460,0.4947502017021179,,,,
,,5.6491871952100975e-06,1461,,,,,
0,,,1461,0.5124201774597168,,,,
,,5.651432542226338e-06,1462,,,,,
0,,,1462,0.5121684670448303,,,,
,,5.6536793899545e-06,1463,,,,,
0,,,1463,0.45431721210479736,,,,
,,5.65592773832182e-06,1464,,,,,
0,,,1464,0.4534056782722473,,,,
,,5.6581775872555215e-06,1465,,,,,
0,,,1465,0.47346729040145874,,,,
,,5.660428936682719e-06,1466,,,,,
0,,,1466,0.4787508547306061,,,,
,,5.66268178653054e-06,1467,,,,,
0,,,1467,0.45647361874580383,,,,
,,5.664936136726031e-06,1468,,,,,
0,,,1468,0.47355273365974426,,,,
,,5.667191987196213e-06,1469,,,,,
0,,,1469,0.5119160413742065,,,,
,,5.669449337868023e-06,1470,,,,,
0,,,1470,0.46054375171661377,,,,
,,5.6717081886684e-06,1471,,,,,
0,,,1471,0.49203619360923767,,,,
,,5.673968539524161e-06,1472,,,,,
0,,,1472,0.5452730655670166,,,,
,,5.676230390362175e-06,1473,,,,,
0,,,1473,0.48004332184791565,,,,
,,5.67849374110915e-06,1474,,,,,
0,,,1474,0.4815830886363983,,,,
,,5.680758591691836e-06,1475,,,,,
0,,,1475,0.42853212356567383,,,,
,,5.6830249420369e-06,1476,,,,,
0,,,1476,0.500286877155304,,,,
,,5.68529279207094e-06,1477,,,,,
0,,,1477,0.4705326557159424,,,,
,,5.687562141720544e-06,1478,,,,,
0,,,1478,0.4299687147140503,,,,
,,5.689832990912229e-06,1479,,,,,
0,,,1479,0.48165014386177063,,,,
,,5.692105339572459e-06,1480,,,,,
0,,,1480,0.40897366404533386,,,,
,,5.694379187627657e-06,1481,,,,,
0,,,1481,0.5402473211288452,,,,
,,5.696654535004207e-06,1482,,,,,
0,,,1482,0.495208203792572,,,,
,,5.69893138162845e-06,1483,,,,,
0,,,1483,0.49313804507255554,,,,
,,5.7012097274266335e-06,1484,,,,,
0,,,1484,0.4712815284729004,,,,
,,5.703489572325004e-06,1485,,,,,
0,,,1485,0.5035642981529236,,,,
,,5.705770916249756e-06,1486,,,,,
0,,,1486,0.5349829792976379,,,,
,,5.708053759126986e-06,1487,,,,,
0,,,1487,0.5031930804252625,,,,
,,5.710338100882819e-06,1488,,,,,
0,,,1488,0.5359952449798584,,,,
,,5.71262394144326e-06,1489,,,,,
0,,,1489,0.4891626834869385,,,,
,,5.71491128073431e-06,1490,,,,,
0,,,1490,0.48639804124832153,,,,
,,5.717200118681906e-06,1491,,,,,
0,,,1491,0.478476881980896,,,,
,,5.719490455211929e-06,1492,,,,,
0,,,1492,0.46939775347709656,,,,
,,5.721782290250233e-06,1493,,,,,
0,,,1493,0.47468799352645874,,,,
,,5.7240756237226175e-06,1494,,,,,
0,,,1494,0.42984965443611145,,,,
,,5.726370455554815e-06,1495,,,,,
0,,,1495,0.48962077498435974,,,,
,,5.728666785672517e-06,1496,,,,,
0,,,1496,0.4964580833911896,,,,
,,5.730964614001374e-06,1497,,,,,
0,,,1497,0.4983910322189331,,,,
,,5.7332639404669835e-06,1498,,,,,
0,,,1498,0.4569645822048187,,,,
,,5.735564764994928e-06,1499,,,,,
0,,,1499,0.48242130875587463,,,,
,,5.7378670875106544e-06,1500,,,,,
0,,,1500,0.5148894786834717,,,,
,,5.7401709079396655e-06,1501,,,,,
0,,,1501,0.47129279375076294,,,,
,,5.742476226207327e-06,1502,,,,,
0,,,1502,0.5328501462936401,,,,
,,5.744783042239005e-06,1503,,,,,
0,,,1503,0.47999873757362366,,,,
,,5.7470913559600395e-06,1504,,,,,
0,,,1504,0.48157012462615967,,,,
,,5.74940116729566e-06,1505,,,,,
0,,,1505,0.4780389070510864,,,,
,,5.751712476171071e-06,1506,,,,,
0,,,1506,0.41619765758514404,,,,
,,5.754025282511476e-06,1507,,,,,
0,,,1507,0.47929999232292175,,,,
,,5.756339586241943e-06,1508,,,,,
0,,,1508,0.4984622001647949,,,,
,,5.758655387287553e-06,1509,,,,,
0,,,1509,0.45719560980796814,,,,
,,5.7609726855733205e-06,1510,,,,,
0,,,1510,0.5114108920097351,,,,
,,5.763291481024232e-06,1511,,,,,
0,,,1511,0.457091361284256,,,,
,,5.7656117735651935e-06,1512,,,,,
0,,,1512,0.5098068714141846,,,,
,,5.767933563121083e-06,1513,,,,,
